origin,destination,count,1,2,3,4,5,6,7,8,9,10,11,12
SFO,ASE,202,10,1,10,10,10,10,10,10,10,10,10,1
HNL,SEA,1744,10,0,10,10,10,10,0,0,0,10,0,0
ATL,DHN,1260,10,2,0,10,2,1,10,10,1,10,10,1
LAS,SDF,342,10,1,1,10,10,10,10,10,10,10,10,10
DTW,LAX,2003,10,0,10,10,1,1,10,10,1,10,10,10
MSY,STL,571,10,1,10,0,0,0,10,10,10,10,10,10
LAS,STL,1424,10,1,10,0,10,10,10,10,10,10,10,10
PHX,STL,2121,10,1,0,10,10,0,10,10,10,10,10,10
DEN,STL,1842,10,1,10,1,10,0,10,1,10,10,1,1
STL,ATL,3520,10,1,10,10,1,10,10,10,10,10,10,1
STL,MCI,1196,10,1,10,10,10,0,10,10,10,10,10,1
STL,SAT,619,10,1,10,10,10,10,10,10,10,10,10,10
LAX,DTW,2003,10,0,0,10,1,1,1,10,10,10,10,10
STL,LAS,1429,10,1,10,10,10,0,10,10,10,10,10,10
MLU,ATL,1209,10,1,1,2,10,10,10,1,10,10,10,1
HOU,STL,1211,10,1,10,10,1,1,10,1,10,10,10,10
STL,FLL,493,10,1,10,10,10,10,10,10,10,10,10,10
SDF,MCO,367,10,1,1,10,10,10,10,10,10,10,10,10
TUL,STL,335,10,1,10,10,10,10,10,10,10,10,10,10
OMA,STL,940,10,0,10,10,10,10,10,10,10,10,10,10
STL,MCO,1529,10,1,10,10,0,0,10,0,10,10,10,10
OKC,STL,418,10,1,0,10,1,10,10,10,10,10,1,1
BWI,LAS,1716,10,1,1,1,0,1,10,2,0,10,10,1
SFO,DCA,664,10,2,1,10,10,10,10,0,10,10,0,1
SDF,BWI,1126,10,1,1,0,1,1,10,2,10,10,10,10
SDF,PHX,332,10,1,10,10,10,0,10,10,10,10,10,10
TPA,STL,730,10,1,10,10,10,10,10,2,10,10,10,0
STL,RSW,546,10,1,10,10,10,10,10,10,10,10,10,10
STL,TPA,731,10,1,10,10,10,10,10,2,10,10,1,1
DAL,MCI,2167,10,1,0,10,1,0,0,0,10,10,0,10
PHX,CMH,1052,10,1,10,10,10,10,10,10,10,10,10,10
RSW,STL,546,10,0,10,10,10,10,10,10,10,10,10,10
DEN,CMH,696,10,1,10,1,0,10,10,10,10,10,10,1
RSW,CMH,489,10,1,10,10,10,10,0,10,10,10,10,10
MCO,CAK,546,10,1,1,10,10,0,10,10,10,10,10,10
ATL,CMH,3277,10,1,10,10,0,0,10,10,10,10,10,1
TPA,CMH,680,10,1,10,10,10,10,10,1,10,10,10,10
DEN,CAK,273,10,1,10,10,10,10,10,10,10,10,10,10
STL,OMA,919,10,1,10,10,10,10,10,10,10,10,10,10
STL,TUL,334,10,1,10,10,1,10,10,10,10,10,10,10
OKC,BWI,334,10,1,1,10,1,10,10,2,10,10,10,1
LAS,BWI,1713,10,1,1,10,0,0,0,0,0,10,10,10
CMH,TPA,678,10,1,0,10,10,10,10,1,10,10,10,10
ATL,EVV,960,10,0,10,10,10,0,10,10,1,10,10,1
CMH,RSW,482,10,1,10,10,10,10,0,10,10,10,10,10
RNO,DEN,1364,10,1,0,10,10,10,10,10,10,10,1,1
JAX,BWI,1109,10,1,1,0,10,1,0,2,10,10,10,0
EVV,ATL,958,10,0,1,10,10,0,0,1,1,10,10,1
ABQ,BWI,511,10,1,1,1,10,10,10,10,10,10,10,10
MCI,BWI,802,10,0,1,10,0,1,1,10,10,10,10,1
HOU,DEN,1773,10,1,10,1,1,1,10,10,10,10,1,1
RSW,CAK,198,10,1,1,10,10,10,10,10,10,10,10,0
BWI,OKC,334,10,1,1,10,10,1,0,2,10,10,10,10
PSP,JFK,32,10,2,10,10,10,10,10,10,10,10,10,10
DCA,MCI,637,10,1,1,10,10,0,10,1,10,10,10,0
BWI,JAX,1109,10,1,1,0,10,1,2,2,10,10,10,10
CMH,LAS,622,10,1,10,10,10,10,10,10,10,10,10,10
MSY,DEN,1584,10,1,10,0,10,0,10,10,10,10,10,10
MSY,BWI,814,10,1,1,0,1,1,10,10,10,10,10,1
IAD,FLL,84,10,1,1,10,10,10,10,10,10,10,10,10
ALB,EWR,169,10,2,10,10,10,10,0,10,10,10,2,2
DEN,TPA,1588,10,1,0,0,0,1,1,2,10,10,10,1
IAD,ALB,1,10,2,10,10,10,10,10,10,10,10,10,10
JAX,DEN,339,10,1,10,10,10,10,10,10,10,10,10,10
PBI,BWI,968,10,1,1,10,10,1,10,10,10,10,10,10
DFW,CMI,332,10,1,10,10,0,10,10,10,10,10,1,1
DAL,AUS,3896,10,1,1,10,0,1,0,0,0,10,2,0
CAK,DEN,273,10,1,1,0,10,10,10,10,10,10,10,10
DEN,SAN,3916,10,1,10,10,10,1,10,0,10,10,1,1
DEN,MCI,2101,10,1,10,1,10,0,1,0,10,10,1,1
DEN,MSY,1552,10,1,10,0,10,10,10,10,10,10,10,1
DEN,ATL,5082,10,1,10,0,10,10,2,0,10,10,0,1
DEN,SAT,1727,10,1,10,0,0,0,10,10,10,10,1,0
BWI,CHS,1024,10,1,1,10,0,1,1,2,10,10,10,10
DEN,RNO,1373,10,1,10,1,10,10,10,10,10,10,1,1
ATL,CVG,2376,10,1,10,0,10,1,10,10,10,10,10,10
ANC,FAI,334,10,1,10,10,10,10,10,10,10,10,10,10
FAI,SEA,1316,10,1,10,0,0,10,10,10,10,10,10,10
CMI,DFW,332,10,1,1,10,0,10,10,1,10,10,1,1
MSY,ATL,5593,10,1,10,0,1,1,10,0,10,10,10,1
CVG,ATL,2372,10,1,10,0,10,1,10,10,10,10,10,10
DEN,HDN,95,10,1,10,10,10,10,10,10,10,10,10,1
DEN,DAL,1480,10,1,10,1,10,1,10,10,10,10,1,1
SHV,DEN,314,10,1,2,1,10,10,10,10,10,10,10,1
ONT,LAS,1372,10,0,0,10,10,10,10,0,0,10,10,10
HDN,DEN,95,10,1,10,10,10,10,10,10,10,10,10,1
MIA,CVG,609,10,1,10,1,1,0,10,0,1,10,10,10
ATL,PBI,4197,10,1,10,0,1,0,10,10,10,10,10,0
DEN,LFT,181,10,2,10,1,10,10,10,10,10,10,10,10
IND,MCO,1289,10,1,10,10,0,1,10,0,10,10,10,10
LAS,LBB,334,10,1,10,10,10,10,10,10,10,10,10,1
BWI,ABQ,511,10,1,1,10,10,0,1,2,10,10,10,10
DEN,HOU,1762,10,1,10,0,1,0,0,10,10,10,1,1
DEN,FAT,1005,10,1,10,0,0,0,10,10,10,10,1,1
IAH,ASE,413,10,1,0,0,10,0,10,10,10,10,10,1
DEN,MCO,2901,10,1,0,10,10,0,1,0,10,10,1,1
MTJ,EWR,23,10,1,10,10,10,10,10,10,10,10,10,10
EGE,DFW,433,10,1,10,10,10,10,10,0,10,10,10,1
SMF,DFW,1326,10,1,1,1,1,1,0,10,0,10,1,1
DAL,DEN,1502,10,1,10,10,1,1,1,10,10,10,1,1
SNA,DFW,2877,10,1,1,0,1,0,0,0,0,10,1,1
SEA,DFW,3545,10,1,1,0,1,2,10,10,10,10,1,1
ATL,LFT,1197,10,0,10,10,10,0,10,10,10,10,10,1
PHX,CLE,726,10,1,10,10,10,10,10,10,10,10,10,10
MTJ,LAX,29,10,1,10,10,10,10,10,10,10,10,10,10
SFO,DAL,1318,10,2,10,10,10,10,10,10,10,10,10,10
MCI,DFW,2561,10,1,1,1,1,2,0,0,10,10,0,1
LFT,ATL,1195,10,0,10,10,10,0,10,10,10,10,10,1
LAS,DAL,1435,10,1,10,10,10,1,0,0,10,10,10,0
ATL,GTR,927,10,1,1,10,0,1,10,0,10,10,10,1
OAK,DFW,335,10,1,10,10,10,1,0,1,10,10,10,10
DFW,MCI,2560,10,1,1,1,1,2,10,0,10,10,0,1
MIA,DFW,3672,10,1,1,10,1,2,1,0,0,10,1,1
PHX,DAL,1457,10,1,1,10,0,1,10,0,10,10,1,0
IAH,TYR,688,10,1,1,1,1,1,0,2,2,10,2,1
SLC,SNA,1570,10,0,0,10,10,0,0,1,10,10,10,10
ATL,DAL,2856,10,1,0,10,10,1,10,0,10,10,10,0
IAH,DAL,481,10,1,1,10,10,10,10,10,10,10,10,10
MCI,DAL,2163,10,1,0,10,0,1,10,10,10,10,0,0
MCO,FLL,668,10,1,10,10,10,0,10,2,10,10,10,10
MCI,LAS,1611,10,1,10,10,1,10,0,0,10,10,10,0
LAS,MCI,1608,10,1,0,10,1,10,10,0,10,10,10,1
BHM,DAL,686,10,1,0,10,1,10,10,10,10,10,10,10
DAL,MCO,1014,10,1,0,10,10,10,10,0,10,10,10,0
DFW,OAK,335,10,1,10,10,10,10,0,10,10,10,10,0
DAL,PHX,1463,10,1,1,10,1,1,10,10,10,10,10,1
TUS,IAH,1152,10,0,0,1,1,2,0,1,10,10,10,1
OKC,DAL,923,10,1,1,10,10,10,10,10,0,10,1,1
DAL,ATL,2872,10,1,1,10,1,1,10,0,10,10,2,1
TUL,DAL,927,10,1,1,10,0,10,10,0,10,10,10,10
DAL,IAH,481,10,1,1,10,10,10,10,10,10,10,10,10
GTR,ATL,927,10,1,1,10,0,1,10,0,10,10,10,1
MCO,DAL,1017,10,0,1,10,10,10,10,0,10,10,10,10
DAL,LAS,1431,10,1,10,10,0,0,10,10,10,10,10,0
RSW,DFW,1165,10,1,1,10,1,0,1,0,10,10,1,1
FAT,DFW,617,10,1,1,10,1,10,0,10,10,10,1,1
TYR,IAH,688,10,1,1,1,2,2,10,2,2,10,1,1
ICT,DAL,597,10,1,10,10,10,0,10,10,10,10,1,1
RNO,DFW,748,10,1,1,10,1,2,10,0,0,10,1,1
PSP,DFW,724,10,1,1,10,1,0,10,10,10,10,0,1
PBI,DFW,848,10,1,1,0,1,1,10,10,10,10,1,1
DAL,BHM,684,10,1,1,10,1,10,10,10,10,10,10,10
PDX,DFW,1834,10,1,1,0,0,0,10,10,10,10,10,1
ATL,LAX,5669,10,1,0,0,0,0,0,0,0,10,0,0
DAL,OKC,941,10,1,1,10,1,0,0,10,10,10,10,1
SLC,CDC,573,10,1,10,10,10,10,10,10,10,10,10,10
DAL,FLL,859,10,1,10,10,1,10,10,10,10,10,10,10
DAL,TUL,939,10,1,1,10,10,10,10,10,10,10,0,1
DFW,PDX,1832,10,1,1,0,1,0,10,10,10,10,10,1
DFW,SMF,1326,10,1,1,1,1,1,0,10,10,10,10,1
SFO,MCO,797,10,0,0,10,10,10,10,0,10,10,10,0
DFW,PBI,848,10,1,1,0,1,1,10,10,10,10,1,1
HOU,ABQ,950,10,1,10,0,1,1,10,10,10,10,1,10
CDC,SLC,573,10,1,10,10,10,10,10,10,10,10,10,10
DFW,PSP,723,10,1,1,10,1,10,10,10,10,10,0,1
DFW,RNO,747,10,1,1,10,1,2,10,0,10,10,1,1
DEN,SHV,318,10,1,10,10,10,10,2,10,10,10,10,1
DFW,ELP,1359,10,1,1,1,1,1,0,0,10,10,1,1
DAL,ICT,597,10,1,10,10,10,10,10,10,10,10,10,1
IAH,AEX,926,10,1,1,1,1,1,1,2,2,10,1,1
DFW,HDN,139,10,1,1,10,10,10,10,10,10,10,10,1
DFW,FAT,617,10,1,1,10,1,10,10,10,10,10,1,1
DFW,EGE,434,10,1,1,10,10,10,10,0,10,10,10,1
ATL,AEX,1233,10,0,1,2,10,0,10,1,10,10,10,1
AEX,IAH,926,10,1,1,1,1,1,1,2,10,10,1,1
DFW,GUC,129,10,1,1,10,10,10,10,10,10,10,10,1
HDN,DFW,139,10,1,1,10,10,10,10,10,10,10,10,1
IAH,MLU,794,10,1,1,1,1,2,1,2,1,10,10,1
AEX,ATL,1233,10,0,1,2,10,0,10,0,10,10,10,1
IAH,JAN,1943,10,1,1,1,2,2,2,2,10,10,1,1
PHX,MSP,4058,10,0,0,0,10,0,0,10,10,10,1,0
MLU,IAH,793,10,1,1,1,1,2,1,2,10,10,10,1
DTW,MSY,983,10,0,10,10,10,1,10,10,10,10,10,1
SYR,DTW,255,10,0,10,10,10,10,10,10,10,10,10,10
IAH,GRK,811,10,1,1,1,1,2,2,2,10,10,2,1
HOU,CHS,341,10,1,10,10,1,10,10,10,10,10,10,10
GRK,IAH,810,10,1,1,1,1,2,2,2,10,10,2,1
ATL,JAN,2297,10,1,1,0,1,0,10,10,10,10,10,1
IAH,BHM,1587,10,0,10,1,1,2,1,1,10,10,1,1
SEA,ATL,2672,10,1,10,10,10,10,10,10,10,10,10,10
LAX,ATL,5673,10,1,0,0,0,0,0,0,0,10,0,0
LAS,ATL,4113,10,1,10,10,1,0,10,10,10,10,1,0
LFT,IAH,2173,10,2,1,1,1,1,1,2,0,10,1,1
RSW,ATL,3915,10,1,10,0,1,0,10,10,10,10,10,0
FNT,ATL,954,10,1,10,10,1,10,10,10,10,10,10,0
DAB,ATL,1489,10,1,10,0,10,1,10,10,10,10,10,10
JAN,ATL,2297,10,1,1,0,1,0,10,0,10,10,10,1
SAT,ATL,2865,10,1,10,10,10,1,10,0,10,10,10,0
BHM,IAH,1590,10,1,1,1,1,2,2,1,1,10,0,1
DAY,ATL,1304,10,1,10,10,10,10,10,10,10,10,10,10
MLB,ATL,1332,10,1,10,10,10,0,0,10,0,10,10,1
DTW,MYR,387,10,1,2,10,10,0,1,0,10,10,10,10
MDT,ATL,956,10,1,10,10,2,10,10,10,10,10,10,0
GRR,ATL,1290,10,1,10,10,10,10,10,10,10,10,10,0
CHS,HOU,340,10,1,0,10,10,10,10,10,10,10,10,1
BHM,ATL,3212,10,1,10,10,1,1,10,10,10,10,10,0
MYR,ATL,1420,10,1,0,0,10,0,0,1,10,10,10,0
PBI,ATL,4197,10,1,0,0,1,0,10,10,10,10,0,0
CAE,ATL,2684,10,1,1,10,10,1,10,10,10,10,1,1
LAS,ABQ,1268,10,1,10,10,10,0,10,2,10,10,0,10
MYR,FLL,376,10,1,10,10,10,10,10,10,10,10,10,10
ATL,OKC,1974,10,1,0,10,1,0,10,10,10,10,10,1
ATL,OMA,1615,10,1,10,10,10,10,10,10,10,10,10,1
ATL,SEA,2673,10,1,10,10,10,0,10,10,10,10,10,10
ATL,GRR,1291,10,1,10,10,10,10,10,10,10,10,10,0
ATL,RSW,3921,10,1,10,0,1,0,10,10,10,10,10,0
ATL,DAY,1303,10,1,10,10,10,10,10,10,10,10,10,10
ATL,ICT,969,10,1,10,10,10,10,10,10,10,10,10,0
ATL,MSP,4713,10,1,10,0,0,0,10,10,10,10,10,1
ATL,AGS,2361,10,0,0,1,1,0,10,0,1,10,10,1
ATL,ILM,1612,10,1,0,2,10,0,10,10,1,10,10,1
ATL,MYR,1421,10,1,0,0,10,0,10,1,10,10,10,0
ATL,SAT,2864,10,1,10,10,10,0,10,10,10,10,10,0
ATL,MLB,1332,10,1,10,10,10,0,0,10,10,10,10,1
ATL,DAB,1489,10,1,10,0,10,1,10,10,10,10,10,10
ATL,FNT,954,10,1,10,10,1,10,10,10,10,10,10,0
ATL,LAS,4099,10,1,10,10,1,0,10,10,10,10,0,1
ATL,MDT,955,10,1,10,10,2,10,10,10,10,10,10,1
MYR,LBE,197,10,1,1,10,10,1,10,2,10,10,10,10
ATL,MSY,5572,10,1,10,0,1,1,10,10,10,10,10,0
ATL,JAX,5106,10,1,10,0,0,1,10,0,10,10,10,1
ATL,AUS,3154,10,1,10,10,1,1,10,10,10,10,1,1
OMA,ATL,1552,10,1,10,10,10,10,10,10,10,10,10,1
AGS,ATL,2360,10,0,0,10,1,0,10,0,1,10,10,1
ATL,TUL,1516,10,0,10,1,1,10,10,10,10,10,10,10
ATL,MOB,2254,10,0,0,10,1,0,10,10,10,10,1,1
ILM,ATL,1612,10,1,0,1,0,0,10,10,1,10,10,1
MOB,ATL,2253,10,0,0,2,1,1,10,10,10,10,1,1
LBE,MYR,197,10,1,1,10,10,1,10,2,10,10,10,10
ATL,CLE,2850,10,1,10,0,1,0,10,10,0,10,10,1
BOI,LAS,655,10,0,10,0,10,10,10,10,10,10,10,10
LAS,ONT,1372,10,0,10,10,10,10,10,10,0,10,10,10
ONT,OAK,2127,10,0,10,10,0,0,0,0,0,10,10,10
OTZ,ANC,379,10,1,10,10,1,10,1,10,10,10,1,1
SNA,ATL,970,10,1,10,0,10,1,10,10,10,10,10,0
SLC,ATL,2549,10,1,10,10,10,2,0,10,10,10,10,10
BRW,FAI,334,10,1,1,1,1,10,1,1,1,10,10,10
ABQ,ATL,801,10,1,10,10,10,10,10,10,10,10,10,10
SAN,ATL,2045,10,1,10,10,10,0,0,10,10,10,0,10
TUS,ATL,616,10,1,10,10,10,10,10,10,10,10,10,10
SFO,RDU,521,10,1,10,0,10,10,0,0,10,10,10,1
EYW,ATL,1423,10,1,0,10,10,1,10,10,10,10,10,0
BHM,MCO,660,10,1,10,10,10,10,10,10,10,10,10,10
MCO,BHM,658,10,1,10,10,10,10,10,10,10,10,10,0
ATL,PIT,3255,10,1,10,0,1,1,0,10,10,10,10,0
ATL,SNA,971,10,1,10,0,10,1,10,10,10,10,10,0
JAX,ATL,5096,10,1,10,0,0,1,0,0,10,10,10,1
ABQ,IAH,861,10,1,0,1,1,10,2,0,10,10,1,1
GCC,SLC,334,10,0,10,0,10,10,10,10,10,10,10,10
ATL,SRQ,1930,10,1,10,10,10,10,10,10,10,10,10,10
GPT,ATL,1414,10,1,1,10,10,0,10,10,10,10,10,0
SRQ,ATL,1930,10,1,10,10,10,10,10,10,10,10,10,10
CSG,ATL,1068,10,0,10,1,10,10,10,1,2,10,10,10
ATL,SAN,2047,10,1,10,10,10,0,10,10,10,10,10,10
STT,CLT,363,10,1,10,10,0,0,0,0,10,10,10,0
ATL,BHM,3211,10,1,10,10,1,1,10,10,10,10,10,0
ORD,GSO,496,10,2,10,1,10,1,10,10,1,10,2,2
ATL,SLC,2545,10,1,10,10,10,2,10,10,10,10,10,10
BRW,ANC,332,10,1,10,10,10,1,0,1,10,10,0,10
ATL,ABQ,803,10,1,10,10,10,10,10,10,10,10,10,10
ATL,MSN,893,10,1,10,1,10,10,10,10,10,10,10,10
ATL,ATW,414,10,1,10,10,10,10,10,10,10,10,10,10
ATL,ELP,700,10,1,10,10,10,10,10,10,10,10,10,10
ATL,CSG,1067,10,0,10,2,10,1,10,1,10,10,10,10
ATL,SJC,276,10,1,10,10,10,10,10,10,10,10,10,10
ATL,TUS,617,10,1,10,10,10,10,10,10,10,10,10,10
DTW,ORF,535,10,0,1,10,10,10,10,10,10,10,10,10
CLT,SLC,618,10,1,10,10,10,10,10,10,0,10,10,10
ATL,SFO,3126,10,1,10,0,0,0,0,10,10,10,10,10
CLT,CLE,1156,10,1,10,0,10,10,10,1,10,10,10,10
SAN,CLT,716,10,1,10,10,10,10,10,0,10,10,1,10
SJC,ATL,276,10,1,0,10,10,10,10,10,10,10,10,10
ATW,ATL,416,10,1,10,10,10,10,10,10,10,10,10,10
ELP,ATL,699,10,1,10,10,10,10,10,10,10,10,10,10
MSN,ATL,893,10,1,10,1,10,10,10,10,10,10,10,10
CMH,LAX,588,10,0,0,0,10,10,10,10,10,10,10,10
GSO,ORD,499,10,2,2,2,10,1,2,2,10,10,2,2
ANC,OTZ,616,10,1,1,10,1,10,1,10,10,10,1,0
ALB,CLT,705,10,1,0,10,0,0,0,0,2,10,10,10
ATL,EYW,1423,10,1,0,10,1,1,10,10,10,10,10,0
IAD,ORF,81,10,0,10,10,10,10,10,10,10,10,10,10
ATL,GPT,1414,10,1,1,10,10,0,10,10,10,10,10,0
CLT,SEA,837,10,1,10,10,10,10,10,0,10,10,10,10
ANC,OME,379,10,1,1,0,10,10,10,10,10,10,1,1
ORF,IAD,75,10,0,10,10,10,10,10,10,10,10,10,10
LAX,CMH,588,10,0,0,10,10,10,10,10,10,10,10,10
SEA,LAS,5009,10,0,10,10,0,0,0,0,10,10,1,10
LGA,BGR,56,10,0,10,10,10,10,10,1,10,10,10,1
LAS,SEA,5028,10,0,0,0,0,0,0,0,0,10,0,10
DFW,HNL,697,10,1,10,10,10,10,10,10,10,10,10,10
PIB,DFW,239,10,0,0,10,10,10,10,10,10,10,10,10
LAX,KOA,1385,10,1,0,10,10,10,0,10,10,10,10,10
STT,FLL,311,10,0,10,10,0,10,10,1,10,10,10,10
DFW,JAC,370,10,1,1,10,10,10,10,10,10,10,10,1
HNL,DFW,697,10,1,0,0,0,10,10,10,10,10,10,10
SAN,ABQ,618,10,1,10,10,10,10,0,10,10,10,1,10
ABQ,LAS,1265,10,1,10,10,0,0,10,2,10,10,10,0
SEA,JNU,1326,10,0,10,10,10,0,10,10,1,10,1,10
JAC,DFW,370,10,1,0,10,10,10,10,10,10,10,10,1
ABQ,HOU,934,10,1,10,10,10,10,10,10,10,10,1,10
ABQ,SAN,615,10,1,0,10,1,10,0,10,10,10,10,10
IAH,ABQ,796,10,1,10,1,0,1,2,10,10,10,10,1
SLC,CNY,206,10,1,10,10,10,10,10,10,10,10,10,10
ABQ,SFO,334,10,1,10,0,10,10,10,0,10,10,10,10
ABQ,SEA,408,10,1,10,10,10,10,10,10,10,10,10,10
CNY,SLC,206,10,1,10,10,10,10,10,10,10,10,10,10
ICT,IAH,1102,10,1,1,2,2,1,10,1,0,10,1,1
YAK,CDV,331,10,0,10,0,10,0,10,10,10,10,10,10
SEA,ABQ,408,10,1,10,10,10,10,10,10,10,10,10,10
SLC,SEA,3460,10,0,0,0,0,10,0,10,10,10,1,10
DFW,MTJ,95,10,1,10,10,10,10,10,10,10,10,10,1
IAH,ICT,1057,10,1,1,10,2,1,0,1,0,10,1,1
CDV,ANC,331,10,0,0,0,10,0,10,10,10,10,10,1
MTJ,DFW,95,10,1,10,10,10,0,10,10,10,10,10,1
OKC,LAS,667,10,1,1,10,1,10,10,10,10,10,10,1
ANC,SCC,666,10,1,10,10,10,10,10,10,10,10,10,10
ANC,BRW,189,10,1,10,10,10,10,10,10,10,10,10,10
STL,OKC,421,10,1,10,10,10,10,10,10,10,10,1,1
LAS,OKC,664,10,1,1,10,1,10,10,2,10,10,10,1
LAX,ICT,58,10,1,10,10,10,10,10,10,10,10,10,10
HOU,OKC,1198,10,1,1,10,1,1,10,0,10,10,1,1
BRW,SCC,189,10,1,10,10,10,10,1,1,0,10,10,10
FLL,IND,310,10,1,10,10,1,0,10,10,10,10,10,10
CVG,PHX,98,10,1,10,10,10,10,10,10,10,10,10,10
IND,FLL,305,10,10,1,10,10,0,0,10,10,10,10,10
ICT,LAX,58,10,10,1,10,10,10,10,10,10,10,10,10
IAH,CRP,2135,10,10,1,1,1,1,1,2,0,10,0,1
OKC,PHX,657,10,10,1,10,1,10,0,10,10,10,10,1
CRP,IAH,2140,10,10,1,1,1,1,2,2,0,10,0,1
RAP,MSP,1322,10,10,0,0,1,10,10,0,10,10,10,1
PDX,FAT,101,10,10,0,10,10,10,10,10,10,10,10,10
OAK,BWI,324,10,10,1,1,10,10,10,10,10,10,10,10
SAN,BWI,701,10,10,1,10,10,0,10,10,10,10,10,10
RIC,IAD,37,10,10,2,10,10,10,10,10,10,10,10,10
BHM,DTW,583,10,10,0,10,10,10,10,10,10,10,10,10
LAS,PDX,2582,10,10,1,10,10,0,0,0,10,10,0,10
SAT,BWI,786,10,10,1,10,10,1,10,10,10,10,0,10
BWI,OAK,324,10,10,1,10,10,10,10,10,10,10,10,10
JFK,SAT,263,10,10,1,10,10,10,10,10,10,10,10,10
GRR,IAH,293,10,10,1,1,10,1,10,1,10,10,10,1
RSW,LBE,66,10,10,0,10,10,10,10,10,10,10,10,2
BWI,SAT,790,10,10,0,10,0,1,0,10,10,10,10,10
PHL,CLE,104,10,10,1,10,10,10,10,10,10,10,10,10
IAH,CLL,704,10,10,2,1,1,2,2,2,10,10,1,1
CLL,IAH,707,10,10,2,2,1,2,2,1,10,10,1,1
LBE,TPA,88,10,10,0,10,10,10,10,10,10,10,10,10
SAT,JFK,264,10,10,1,2,10,10,10,10,10,10,10,10
GPT,IAH,1257,10,10,1,1,2,1,10,2,10,10,2,1
MCO,SDF,367,10,10,0,10,10,10,10,10,10,10,10,10
IAH,GPT,1257,10,10,1,1,1,2,10,2,10,10,2,1
PDX,SJC,2248,10,10,0,10,10,0,10,10,10,10,10,0
IAH,LFT,2153,10,10,1,1,1,1,2,2,0,10,1,1
CLE,TPA,536,10,10,0,10,10,10,10,10,10,10,10,1
MSP,RHI,667,10,10,1,10,0,10,10,10,10,10,10,10
SAT,HOU,1285,10,10,1,0,1,1,10,10,10,10,0,0
SLC,BUR,828,10,10,1,10,10,10,10,10,10,10,10,10
IAH,MOB,1511,10,10,1,1,1,1,10,1,2,10,10,1
HOU,HRL,1555,10,10,1,0,1,0,10,1,0,10,2,1
RHI,IMT,287,10,10,1,10,0,10,10,10,10,10,1,1
IAH,LCH,1077,10,10,1,1,1,1,2,1,10,10,1,1
LCH,IAH,1078,10,10,1,1,1,1,2,1,1,10,1,1
BUR,SLC,828,10,10,1,10,10,10,10,10,10,10,10,10
TPA,MSP,1069,10,10,0,10,10,0,10,10,10,10,10,10
AUS,SLC,588,10,10,0,10,10,10,10,10,0,10,2,10
CVG,PIT,7,10,10,0,10,10,10,10,10,10,10,10,10
PIT,CVG,7,10,10,0,10,10,10,10,10,10,10,10,10
MSP,GRB,1055,10,10,0,0,0,1,10,10,10,10,10,1
GRB,MSP,1060,10,10,0,0,0,0,10,10,10,10,10,1
HOU,TUL,923,10,10,1,10,1,1,10,10,10,10,10,10
AUS,ELP,868,10,10,0,10,10,10,10,0,10,10,1,1
OKC,HOU,1229,10,10,1,10,1,1,0,0,10,10,1,1
TUL,PHX,590,10,10,0,10,1,10,10,10,10,10,10,10
PHX,TUL,590,10,10,1,10,1,10,10,10,10,10,10,10
IAH,ORF,277,10,10,0,1,10,10,10,10,10,10,10,2
DTW,BHM,584,10,10,0,10,10,10,10,10,10,10,10,10
TUL,HOU,929,10,10,1,10,1,0,10,10,10,10,0,1
ATL,FSM,672,10,10,0,10,1,10,1,10,1,10,10,10
CVG,CLT,86,10,10,1,10,10,10,1,10,10,10,10,10
XNA,CVG,190,10,10,0,10,1,10,10,0,10,10,10,10
CVG,DEN,882,10,10,0,0,0,0,1,10,10,10,1,0
FSM,ATL,672,10,10,0,10,10,10,10,10,10,10,10,10
ORF,IAH,301,10,10,0,0,2,1,0,10,10,10,10,10
CLT,CVG,85,10,10,1,10,10,10,1,10,10,10,10,10
TPA,DAL,673,10,10,1,10,10,10,10,10,10,10,10,0
SJC,AUS,613,10,10,1,10,10,10,10,10,10,10,0,10
LAS,AUS,1200,10,10,1,0,10,10,10,0,10,10,1,10
MIA,BWI,1097,10,10,1,10,10,0,0,1,10,10,10,0
BWI,MIA,1098,10,10,1,10,10,0,0,1,10,10,10,0
DSM,EWR,191,10,10,2,10,10,1,10,1,10,10,10,10
CLT,IAD,16,10,10,2,10,10,10,10,10,10,10,10,10
AUS,SJC,604,10,10,1,10,10,10,10,10,10,10,0,10
MCI,IAD,7,10,10,2,10,10,10,10,10,10,10,10,10
IAD,SAN,1138,10,10,1,0,10,0,0,0,10,10,1,1
IAH,OMA,1210,10,10,2,1,1,1,0,1,10,10,0,0
DEN,HSV,145,10,10,1,10,10,10,10,10,10,10,10,10
LGA,SAV,443,10,10,0,0,0,0,1,0,10,10,0,1
MCO,LAX,2414,10,10,0,10,0,10,10,10,10,10,10,0
LAX,LIH,1303,10,10,0,10,10,10,0,0,10,10,10,1
IAD,RDU,406,10,10,0,10,10,0,10,0,10,10,10,10
OAK,LGB,1002,10,10,0,10,10,0,0,0,10,10,10,10
RDU,IAD,383,10,10,0,10,0,0,10,0,10,10,10,10
EWR,DSM,212,10,10,2,10,2,2,2,1,10,10,2,1
MSP,ATW,511,10,10,0,10,0,0,10,10,10,10,10,1
LIH,LAX,1304,10,10,0,0,10,10,0,0,10,10,10,0
ATW,MSP,521,10,10,0,10,0,0,10,0,10,10,10,1
